PatientID,BirthDate,IsNeutered,SexSource,BreedVeNomID,SourceBreed,Case_1,Date first suspected_2,Date confirmed_3,Date ruled out_4,Weight at suspected,Polydipsia mentioned_5,Polyuria mentioned_6,Polyphagia_7,Vomiting_8,Diarrhoea_9,Potbelly/hepatomegaly_10,Weight_11,Thin/dry skin_12,Alopecia_13,Pruritus_14,Muscle wastage/weakness_15,Lethargy_16,Panting_17,Neurological signs_18,Increased ALKP_19,Increased ALT/GGT/AST_20,USG <1.20_21,Proteinuria_22,Heart rate_23,Temperature_24,ALKP level_28,USG level_29,Hospitalised,Hypertensive,Insulin,Hypothyroid,Cruciate
652,6/05/2007 0:00,TRUE,Male - Neutered,Crossbreed,Crossbreed,0,27/01/2016 0:00,,19/03/2016 0:00,11.85,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Unknown,Unknown,,8.2,7432,,No,No,No,No,No
653,16/02/2003 0:00,TRUE,Female    ,15086,West Highland White Terrier,0,9/03/2016 0:00,,20/03/2016 0:00,6.2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Unknown,Unknown,100,37.9,1000,,No,No,No,No,No
654,3/07/2001 0:00,TRUE,Female - Neutered,15086,West Highland White Terrier,0,29/02/2016 0:00,,21/03/2016 0:00,9.9,Yes,Yes,No,No,No,No,Weight gain,Yes,No,No,No,No,No,No,Yes,No,Unknown,Unknown,,,517,,No,No,No,No,No
655,1/10/2004 0:00,TRUE,Female - Neutered,15086,West Highland White Terrier,0,14/03/2016 0:00,,24/03/2016 0:00,8.2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,No,Yes,,,1228,1.028,No,No,No,No,No
656,23/12/2005 0:00,FALSE,Female    ,14962,Border Terrier,0,21/03/2016 0:00,,24/03/2016 0:00,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,,263,1.036,No,No,No,No,No
657,12/10/2007 0:00,TRUE,Male - Neutered,14672,Schnauzer,0,22/03/2016 0:00,,26/03/2016 0:00,10.9,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,96,38.6,2816,,No,No,No,No,No
658,23/03/2006 0:00,TRUE,Female - Neutered,13714,Bichon Frise,0,24/03/2016 0:00,,30/03/2016 23:00,11.2,Yes,No,Yes,No,No,Yes,Weight gain,No,No,No,No,Yes,No,No,Yes,Yes,No,Unknown,,36.6,,1.03,No,No,No,No,No
659,7/03/2004 0:00,FALSE,Female    ,15009,Jack Russell Terrier,0,7/03/2016 0:00,,30/03/2016 23:00,13.6,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,118,,,,No,No,No,No,No
660,28/12/2006 0:00,FALSE,Male      ,14672,Schnauzer,0,27/03/2016 23:00,,31/03/2016 23:00,8.95,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Unknown,Unknown,,,1000,,No,No,No,No,No
661,4/10/2001 0:00,TRUE,Female - Neutered,15009,Jack Russell Terrier,0,24/03/2016 0:00,,3/04/2016 23:00,5.4,No,No,Yes,No,No,No,Weight loss,Yes,No,No,No,No,No,No,Yes,Yes,No,Unknown,,,,1.025,No,No,No,No,No
662,5/01/2011 0:00,TRUE,Female    ,19077,Dogue de Bordeaux,0,31/03/2016 23:00,,5/04/2016 23:00,52.1,No,No,No,No,No,No,Weight loss,No,Yes,No,Yes,Yes,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
663,17/01/2008 0:00,TRUE,Male      ,Crossbreed,Crossbreed,0,4/04/2016 23:00,,5/04/2016 23:00,9.6,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,No,No,,,,1.035,No,No,No,No,No
664,1/04/2007 0:00,FALSE,Female    ,14833,Shih Tzu,0,4/04/2016 23:00,,5/04/2016 23:00,5.33,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,,,,,No,No,No,No,No
665,1/11/2007 0:00,TRUE,Male - Neutered,14884,Springer Spaniel,0,22/02/2016 0:00,,8/04/2016 23:00,27.75,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Unknown,Unknown,Yes,No,120,38.7,,1.01,Yes,No,No,No,No
666,3/10/2001 0:00,TRUE,Female - Neutered,15076,Staffordshire Bull Terrier,0,7/04/2016 23:00,,10/04/2016 23:00,20.3,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Unknown,Yes,92,,916,,No,No,No,No,No
667,26/11/2004 0:00,TRUE,Male - Neutered,14999,Fox Terrier,0,21/01/2016 0:00,,12/04/2016 23:00,17.5,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,128,,,,Yes,No,No,No,No
668,29/04/2000 0:00,TRUE,Male      ,15087,Yorkshire Terrier,0,11/04/2016 23:00,,13/04/2016 23:00,1.5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,,,,,No,No,No,No,No
669,4/03/2003 0:00,TRUE,Male - Neutered,Crossbreed,Crossbreed,0,30/03/2016 23:00,,18/04/2016 23:00,26.85,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,120,38.6,,,No,No,No,Yes,No
670,20/04/2008 0:00,TRUE,Female    ,14844,Cavalier King Charles Spaniel,0,17/04/2016 23:00,,21/04/2016 23:00,14.65,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
671,17/02/2012 0:00,TRUE,Female    ,Crossbreed,Crossbreed,0,23/04/2016 23:00,,23/04/2016 23:00,10.2,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
672,27/04/2005 0:00,FALSE,Male      ,Crossbreed,Crossbreed,0,13/04/2016 23:00,,24/04/2016 23:00,21.35,Yes,Yes,No,No,No,No,Weight gain,No,No,No,No,No,Yes,No,Yes,No,Unknown,Unknown,,,519,,No,No,No,No,No
673,23/08/2006 0:00,FALSE,Male      ,14631,Labrador Retriever,0,12/04/2016 23:00,,25/04/2016 23:00,47.8,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Unknown,Unknown,130,38.6,,,No,No,No,No,No
674,19/10/2005 0:00,TRUE,Female - Neutered,14844,Cavalier King Charles Spaniel,0,23/11/2015 0:00,,25/04/2016 23:00,12.4,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,145,,,1.022,No,No,No,No,No
675,16/08/2006 0:00,TRUE,Male      ,14672,Schnauzer,0,21/04/2016 23:00,,26/04/2016 23:00,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,100,38.4,,,Yes,No,Yes,No,No
676,26/06/2011 0:00,TRUE,Female    ,15076,Staffordshire Bull Terrier,0,24/04/2016 23:00,,26/04/2016 23:00,21.3,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,,37.8,,,No,No,No,No,No
677,13/04/2005 0:00,TRUE,Male - Neutered,15087,Yorkshire Terrier,0,19/04/2016 23:00,,28/04/2016 23:00,6.7,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Unknown,Unknown,Unknown,140,39.2,,,No,No,Yes,No,No
678,30/12/2005 0:00,TRUE,Male - Neutered,15009,Jack Russell Terrier,0,24/04/2016 23:00,,28/04/2016 23:00,9.55,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,120,,326,1.044,No,No,No,No,No
679,1/07/2007 0:00,TRUE,Female    ,Crossbreed,Crossbreed,0,16/04/2016 23:00,,1/05/2016 23:00,8.2,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Unknown,,,,1.005,No,No,No,No,No
680,31/01/2006 0:00,TRUE,Male - Neutered,15075,Wheaten Terrier,0,24/04/2016 23:00,,2/05/2016 23:00,23.85,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,88,38.2,438,1.045,No,No,No,No,No
681,1/08/2002 0:00,TRUE,Female    ,Crossbreed,Crossbreed,0,12/02/2016 0:00,,2/05/2016 23:00,,Yes,Yes,Yes,No,No,Yes,Weight gain,No,No,No,No,No,No,No,Yes,Unknown,Unknown,Unknown,,38,,,No,No,No,No,No
682,13/05/2009 0:00,TRUE,Male - Neutered,Crossbreed,Crossbreed,0,2/05/2016 23:00,,3/05/2016 23:00,14.2,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
683,27/04/2008 0:00,FALSE,Female    ,14729,Collie,0,26/04/2016 23:00,,4/05/2016 23:00,,Yes,Yes,Yes,No,No,Yes,Weight gain,No,Yes,No,No,No,Yes,No,No,No,Unknown,Unknown,,,,,No,No,No,No,No
684,1/10/2006 0:00,TRUE,Male - Neutered,14672,Schnauzer,0,28/04/2016 23:00,,5/05/2016 23:00,10.3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,,,1.04,No,No,No,No,No
685,1/05/2008 0:00,TRUE,Female    ,14631,Labrador Retriever,0,29/04/2016 23:00,,5/05/2016 23:00,37.9,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Unknown,Unknown,80,39.3,1000,,No,No,No,No,No
686,17/02/2006 0:00,TRUE,Male - Neutered,14631,Labrador Retriever,0,20/04/2016 23:00,,10/05/2016 23:00,42.2,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Unknown,Unknown,Yes,Unknown,,,,,Yes,No,No,No,No
687,1/01/2008 0:00,TRUE,Female - Neutered,14631,Labrador Retriever,0,21/04/2016 23:00,,10/05/2016 23:00,40,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Unknown,Unknown,120,39,,,Yes,No,No,No,No
688,2/07/2007 0:00,TRUE,Female - Neutered,Crossbreed,Crossbreed,0,8/05/2016 23:00,,10/05/2016 23:00,20.4,Yes,Yes,No,No,No,No,No change,No,No,No,No,No,No,No,Yes,Yes,No,No,,,,,No,No,No,No,No
689,1/01/2008 0:00,FALSE,Male      ,Crossbreed,Crossbreed,0,25/04/2016 23:00,,11/05/2016 23:00,28.8,Yes,Yes,No,No,No,Yes,Weight loss,Yes,Yes,Yes,No,Yes,No,No,Unknown,Unknown,No,No,120,38.1,,1.034,No,No,No,No,No
690,5/04/2002 0:00,FALSE,Male      ,-164,Hungarian Vizsla,0,10/05/2016 23:00,,12/05/2016 23:00,20.25,Yes,Yes,No,No,Yes,No,Weight loss,No,No,No,No,No,No,No,Yes,Yes,No,No,112,,304,1.02,No,No,No,No,No
691,22/02/2006 0:00,TRUE,Female - Neutered,14846,Cocker Spaniel,0,14/04/2016 23:00,,12/05/2016 23:00,10.5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,669,1.009,No,Yes,No,No,No
692,17/08/2002 0:00,TRUE,Female    ,15076,Staffordshire Bull Terrier,0,14/05/2016 23:00,,14/05/2016 23:00,16,Yes,Yes,No,No,No,No,Weight gain,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,,,121,1.018,No,No,No,No,No
693,7/05/2005 0:00,TRUE,Female - Neutered,Crossbreed,Crossbreed,0,11/05/2016 23:00,,16/05/2016 23:00,30.9,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,1.021,No,No,No,No,No
694,9/03/2009 0:00,TRUE,Female - Neutered,19077,Dogue de Bordeaux,0,26/04/2016 23:00,,17/05/2016 23:00,64.6,No,No,No,No,No,No,Weight loss,No,Yes,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,Yes,No,No,No,No
695,18/04/2007 0:00,TRUE,Female - Neutered,15076,Staffordshire Bull Terrier,0,10/05/2016 23:00,,17/05/2016 23:00,12.2,Yes,No,No,No,No,No,Weight gain,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,120,,,1.014,No,No,No,No,No
696,12/01/2003 0:00,TRUE,Male - Neutered,14672,Schnauzer,0,9/05/2016 23:00,,18/05/2016 23:00,10.9,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Unknown,Unknown,,,,,No,Yes,No,No,No
697,9/05/2004 0:00,FALSE,Male      ,15086,West Highland White Terrier,0,10/05/2016 23:00,,18/05/2016 23:00,12.4,Yes,Yes,No,No,No,Yes,No change,Yes,No,No,No,No,No,No,Yes,Unknown,No,No,,,402,1.02,No,No,No,No,No
698,9/12/2007 0:00,TRUE,Male - Neutered,13714,Bichon Frise,0,2/05/2016 23:00,,18/05/2016 23:00,9.55,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,,,1.01,No,No,No,No,No
699,28/02/2015 0:00,TRUE,Female - Neutered,14646,Saluki,0,22/04/2016 23:00,,19/05/2016 23:00,26.2,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Unknown,Unknown,,,190,,No,No,No,No,No
700,25/04/2011 0:00,TRUE,Female - Neutered,Crossbreed,Crossbreed,0,26/04/2016 23:00,,22/05/2016 23:00,25.5,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Unknown,Unknown,92,39.2,,,No,No,No,No,No
701,12/02/2005 0:00,TRUE,Female - Neutered,14609,Golden Retriever,0,12/05/2016 23:00,,22/05/2016 23:00,43,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,,250,1.03,No,No,No,No,No
702,16/08/2005 0:00,FALSE,Female    ,13714,Bichon Frise,0,23/05/2016 23:00,,23/05/2016 23:00,8.05,Yes,No,No,No,No,No,No change,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
703,16/06/2004 0:00,TRUE,Female - Neutered,13683,Beagle,0,21/03/2016 0:00,,23/05/2016 23:00,13.2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Unknown,Unknown,120,,619,,No,No,No,No,No
704,19/02/2010 0:00,TRUE,Male      ,Crossbreed,Crossbreed,0,17/05/2016 23:00,,24/05/2016 23:00,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Unknown,Unknown,,,800,,No,No,No,No,No
705,30/01/2010 0:00,FALSE,Female    ,15076,Staffordshire Bull Terrier,0,24/12/2015 0:00,,24/05/2016 23:00,17.1,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Unknown,Yes,Unknown,Unknown,,38,,,Yes,No,No,No,No
706,2/07/2004 0:00,FALSE,Male      ,15086,West Highland White Terrier,0,13/05/2016 23:00,,25/05/2016 23:00,11.15,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Unknown,Unknown,140,38.6,,,No,No,No,No,No
707,10/09/2015 0:00,FALSE,Female    ,15009,Jack Russell Terrier,0,19/05/2016 23:00,,30/05/2016 23:00,4.05,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,,40.5,177,,No,No,No,No,No
708,1/02/2009 18:04,TRUE,Female    ,15086,West Highland Terrier,0,6/05/2016 23:00,,31/05/2016 23:00,,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,80,38.8,,,No,No,No,No,No
709,12/09/2001 0:00,TRUE,Male - Neutered,13962,Dalmatian,0,3/05/2016 23:00,,31/05/2016 23:00,37,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Unknown,Unknown,,,733,,No,No,No,No,No
710,10/07/2009 0:00,FALSE,Female    ,14250,Siberian Husky,0,21/05/2016 23:00,,31/05/2016 23:00,26,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Unknown,Unknown,,,,,No,No,No,No,No
711,1/09/2005 0:00,TRUE,Female    ,13714,Bichon Frise,0,22/03/2016 0:00,,1/06/2016 23:00,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
712,1/05/2009 0:00,FALSE,Female    ,15009,Jack Russell Terrier,0,29/03/2016 23:00,,2/06/2016 23:00,4.24,Yes,Yes,No,No,Yes,No,Weight loss,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,,,1.02,Yes,No,Yes,No,No
713,7/09/2007 0:00,TRUE,Male - Neutered,14672,Schnauzer,0,30/05/2016 23:00,,3/06/2016 23:00,12.65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,120,38.2,256,,No,No,No,No,No
714,14/11/2000 0:00,TRUE,Male - Neutered,15085,Welsh Terrier,0,30/05/2016 23:00,,5/06/2016 23:00,13.6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Unknown,Unknown,,,568,,No,No,No,No,No
715,24/09/2003 0:00,TRUE,Male - Neutered,14366,Crossbreed,0,24/05/2016 23:00,,5/06/2016 23:00,32.6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Unknown,Unknown,,38.7,840,,Yes,No,No,No,No
716,5/08/2007 0:00,FALSE,Male      ,13956,Dachshund,0,30/05/2016 23:00,,5/06/2016 23:00,6.4,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Unknown,Unknown,No,No,,,,1.024,Yes,No,No,No,No
717,17/02/2012 0:00,TRUE,Female    ,18063,Crossbreed,0,23/03/2016 0:00,,5/06/2016 23:00,33,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
718,2/02/2001 0:00,FALSE,Male      ,,Dachshund,0,26/05/2016 23:00,,7/06/2016 23:00,4.4,No,No,No,No,No,No,Weight loss,No,Yes,No,No,No,No,No,Yes,Yes,Unknown,Unknown,104,,,,Yes,No,No,No,No
719,23/03/2001 0:00,TRUE,Female - Neutered,Crossbreed,Crossbreed,0,9/05/2016 23:00,,12/06/2016 23:00,15.75,No,No,No,No,No,No,Weight loss,No,No,No,No,No,Yes,No,Yes,Yes,Unknown,Unknown,120,38.9,464,,No,No,No,No,No
720,21/01/2009 0:00,TRUE,Female - Neutered,-412,Irish Setter,0,10/02/2016 0:00,,12/06/2016 23:00,30.3,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Yes,Unknown,,,,,No,No,No,No,No
721,31/05/2006 0:00,FALSE,Male      ,Crossbreed,Crossbreed,0,2/06/2016 23:00,,12/06/2016 23:00,33.9,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,1.008,No,No,No,No,No
722,1/02/2007 0:00,TRUE,Male      ,14844,Cavalier King Charles Spaniel,0,22/05/2016 23:00,,15/06/2016 23:00,,Yes,No,No,No,No,Yes,Weight loss,Yes,No,Yes,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,Yes,No,No,No,No
723,19/04/2004 0:00,FALSE,Female    ,14846,Cocker Spaniel,0,15/06/2016 23:00,,15/06/2016 23:00,14.5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,38.5,,,No,No,No,Yes,No
724,1/01/2006 0:00,FALSE,Female    ,Crossbreed,Crossbreed,0,10/06/2016 23:00,,16/06/2016 23:00,14.8,Yes,No,No,Yes,No,No,Weight gain,No,No,Yes,No,No,Yes,No,Unknown,Unknown,No,Yes,,37.6,,1.025,No,No,No,No,No
725,17/08/2012 0:00,TRUE,Male - Neutered,Crossbreed,Crossbreed,0,14/06/2016 23:00,,16/06/2016 23:00,10,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,,,,1.02,No,No,No,No,No
726,4/09/2009 0:00,TRUE,Male - Neutered,14631,Labrador Retriever,0,15/06/2016 23:00,,16/06/2016 23:00,41.8,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,38.3,,,No,No,No,No,No
727,15/10/2006 0:00,TRUE,Female - Neutered,14962,Border Terrier,0,15/06/2016 23:00,,16/06/2016 23:00,8.25,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Unknown,Unknown,160,40.4,,,No,No,No,No,No
728,24/05/2010 0:00,FALSE,Male      ,14599,Pug,0,30/05/2016 23:00,,20/06/2016 23:00,7.6,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,Yes,No,No,No,No
729,22/01/2007 0:00,TRUE,Male - Neutered,15009,Jack Russell Terrier,0,9/06/2016 23:00,,24/06/2016 23:00,7.65,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Unknown,Unknown,104,38.9,,,No,No,No,No,No
730,19/12/2007 0:00,TRUE,Female - Neutered,15083,Tibetan Terrier,0,23/06/2016 23:00,,27/06/2016 23:00,12.2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,,,3125,,No,No,No,No,No
731,2/11/2013 0:00,TRUE,Female - Neutered,14631,Labrador Retriever,0,23/06/2016 23:00,,28/06/2016 23:00,37.5,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,Yes,No
732,1/08/2006 0:00,TRUE,Female    ,14631,Labrador Retriever,0,26/05/2016 23:00,,29/06/2016 23:00,27.3,No,No,Yes,No,No,No,Weight loss,No,No,No,Yes,No,Yes,No,Unknown,Unknown,No,No,104,38.6,,1.03,No,No,No,No,No
733,15/05/2002 0:00,TRUE,Female    ,Crossbreed,Crossbreed,0,20/06/2016 23:00,,6/07/2016 23:00,18.2,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Unknown,Unknown,No,No,,,,1.009,Yes,No,No,No,No
734,19/03/2003 0:00,TRUE,Male      ,-161,Griffon Bruxellois,0,30/06/2016 23:00,,6/07/2016 23:00,5.6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,,,,,No,No,No,No,No
735,28/08/2005 0:00,FALSE,Male      ,14993,Cairn Terrier,0,3/07/2016 23:00,,7/07/2016 23:00,13.5,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,90,,,,No,No,No,No,No
736,1/06/2004 0:00,TRUE,Female    ,15083,Tibetan Terrier,0,21/06/2016 23:00,,8/07/2016 23:00,14.2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Yes,,38,,,No,No,No,No,No
737,23/10/2013 0:00,TRUE,Male - Neutered,13847,Chihuahua,0,8/07/2016 23:00,,11/07/2016 23:00,3.7,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,60,39.1,,,Yes,No,No,No,No
738,19/06/2010 0:00,TRUE,Male      ,,Crossbreed,0,23/06/2016 23:00,,13/07/2016 23:00,10.8,Yes,Yes,No,No,No,No,No change,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
739,4/12/2009 0:00,TRUE,Male      ,14844,Cavalier King Charles Spaniel,0,5/07/2016 23:00,,14/07/2016 23:00,,Yes,Yes,No,No,No,No,No change,Yes,Yes,No,Yes,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
740,4/07/2006 0:00,FALSE,Male      ,14275,Siberian Husky,0,4/07/2016 23:00,,14/07/2016 23:00,34.3,Yes,No,No,No,No,No,Weight loss,Yes,Yes,No,No,No,Yes,No,Yes,No,Unknown,Unknown,98,,670,,No,No,No,No,No
741,31/07/2007 0:00,TRUE,Female - Neutered,Crossbreed,Crossbreed,0,6/07/2016 23:00,,14/07/2016 23:00,10.6,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Unknown,Unknown,Yes,Yes,,,,,No,No,No,No,No
742,13/12/2004 0:00,TRUE,Male      ,15087,Yorkshire Terrier,0,6/07/2016 23:00,,14/07/2016 23:00,11.2,Yes,Yes,No,No,No,No,Weight gain,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
743,11/12/2004 0:00,TRUE,Female    ,14672,Schnauzer,0,30/06/2016 23:00,,15/07/2016 23:00,9.2,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Unknown,Yes,,,,,No,No,No,No,No
744,27/07/2007 0:00,TRUE,Female - Neutered,Crossbreed,Crossbreed,0,3/07/2016 23:00,,17/07/2016 23:00,7.9,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Unknown,Unknown,,,310,,No,No,No,No,No
745,23/03/2009 0:00,TRUE,Male - Neutered,18063,Crossbreed,0,11/07/2016 23:00,,18/07/2016 23:00,22.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,No,No,No,No
746,16/04/2006 0:00,TRUE,Female - Neutered,14631,Labrador Retriever,0,5/07/2016 23:00,,18/07/2016 23:00,27.5,No,No,No,No,No,No,Weight loss,No,No,No,No,No,No,No,No,Yes,Yes,No,,,,1.018,Yes,No,No,No,No
747,8/12/2003 0:00,FALSE,Male      ,15086,West Highland White Terrier,0,17/07/2016 23:00,,20/07/2016 23:00,12.1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,Yes,Yes,No,No,No
748,13/08/2006 0:00,TRUE,Female - Neutered,14672,Schnauzer,0,18/07/2016 23:00,,27/07/2016 23:00,8.8,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Unknown,Unknown,,,2060,,No,No,No,No,No
749,19/05/2011 0:00,TRUE,Male - Neutered,Crossbreed,Crossbreed,0,13/07/2016 23:00,,27/07/2016 23:00,27.6,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,,,47,,No,No,No,Yes,No
750,15/06/2014 0:00,TRUE,Female - Neutered,14609,Golden Retriever,0,21/07/2016 23:00,,31/07/2016 23:00,30.1,No,Yes,No,No,No,No,Weight gain,Yes,No,No,No,Yes,Yes,No,Unknown,Yes,No,Yes,80,37.9,,1.05,No,No,No,Yes,No
751,16/04/2008 0:00,TRUE,Female - Neutered,14957,Bedlington Terrier,0,26/07/2016 23:00,,1/08/2016 23:00,8.3,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,90,38,593,1.02,No,No,No,No,No
752,23/11/2003 0:00,FALSE,Female    ,Crossbreed,Crossbreed,0,29/03/2016 23:00,,5/08/2016 23:00,10.43,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Unknown,Unknown,,38.4,,,No,No,No,No,No
753,18/10/2003 0:00,FALSE,Male      ,15087,Yorkshire Terrier,0,27/07/2016 23:00,,8/08/2016 23:00,4.53,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,No,Yes,No,No,No
